run_id,stage,wave,arch,encoder,class_weights,n_images,train_pct,val_pct,seed,augmentation,checkpoint_metric,best_epoch,epochs_completed,early_stopped,best_val_loss,dice_macro,dice_axon,dice_myelin,dice_bg,iou_macro,iou_axon,iou_myelin,iou_bg,precision_macro,precision_axon,precision_myelin,precision_bg,recall_macro,recall_axon,recall_myelin,recall_bg,hd95_macro,hd95_myelin_axon,hd95_axon,hd95_myelin,hd95_bg,train_stems,val_stems,model_path,result_path,collapse_pct_arch,collapse_pct_encoder,collapse_pct_combo
sw__unet++__efficientnet-b3__cw3_2_2__67_33__seed1,sweep,1,unet++,efficientnet-b3,"[3.0, 2.0, 2.0]",30,67,33,1,False,val_loss,1,41,True,0.8587,0.2986,0.1222,0.0719,0.7248,0.2281,0.0833,0.0515,0.6138,0.7424,0.9078,0.7419,0.6139,0.3568,0.1316,0.0889,0.9998,83.6603,94.6988,93.3299,96.0676,61.5835,"['ctrl_img_4', 'ctrl_img_21', 'ctrl_img_20', 'ctrl_img_5', 'ctrl_img_26', 'ctrl_img_10', 'ctrl_img_9', 'ctrl_img_16', 'ctrl_img_17', 'ctrl_img_27', 'regen_img_2', 'regen_img_15', 'regen_img_29', 'regen_img_23', 'regen_img_12', 'regen_img_3', 'regen_img_13', 'regen_img_14', 'regen_img_18', 'regen_img_7']","['ctrl_img_1', 'ctrl_img_22', 'ctrl_img_25', 'ctrl_img_8', 'ctrl_img_6', 'regen_img_30', 'regen_img_11', 'regen_img_19', 'regen_img_28', 'regen_img_24']",/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__efficientnet-b3__cw3_2_2__67_33__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__efficientnet-b3__cw3_2_2__67_33__seed1/result.json,13.1,38.9,41.7
sw__unet++__efficientnet-b3__cw3_2_2__67_33__seed2,sweep,1,unet++,efficientnet-b3,"[3.0, 2.0, 2.0]",30,67,33,2,False,val_loss,1,41,True,0.7507,0.4925,0.2798,0.2453,0.7815,0.3592,0.2116,0.17,0.6745,0.8225,0.963,0.8012,0.6756,0.4711,0.2195,0.1842,0.9982,60.4838,68.2134,70.7405,65.6862,45.0247,"['ctrl_img_4', 'ctrl_img_10', 'ctrl_img_16', 'ctrl_img_20', 'ctrl_img_9', 'ctrl_img_26', 'ctrl_img_25', 'ctrl_img_6', 'ctrl_img_21', 'ctrl_img_5', 'regen_img_14', 'regen_img_3', 'regen_img_11', 'regen_img_18', 'regen_img_7', 'regen_img_19', 'regen_img_2', 'regen_img_15', 'regen_img_24', 'regen_img_12']","['ctrl_img_22', 'ctrl_img_17', 'ctrl_img_27', 'ctrl_img_1', 'ctrl_img_8', 'regen_img_13', 'regen_img_29', 'regen_img_30', 'regen_img_28', 'regen_img_23']",/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__efficientnet-b3__cw3_2_2__67_33__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__efficientnet-b3__cw3_2_2__67_33__seed2/result.json,13.1,38.9,41.7
sw__unet++__efficientnet-b3__cw3_2_2__67_33__seed3,sweep,1,unet++,efficientnet-b3,"[3.0, 2.0, 2.0]",30,67,33,3,False,val_loss,2,42,True,0.8316,0.4039,0.144,0.2821,0.7314,0.2957,0.1194,0.2042,0.6165,0.7987,0.984,0.7933,0.6189,0.4228,0.1217,0.2427,0.9905,70.023,85.8632,112.6468,59.0796,38.3427,"['ctrl_img_16', 'ctrl_img_8', 'ctrl_img_5', 'ctrl_img_26', 'ctrl_img_6', 'ctrl_img_27', 'ctrl_img_10', 'ctrl_img_25', 'ctrl_img_22', 'ctrl_img_20', 'regen_img_30', 'regen_img_15', 'regen_img_3', 'regen_img_2', 'regen_img_14', 'regen_img_12', 'regen_img_23', 'regen_img_29', 'regen_img_28', 'regen_img_24']","['ctrl_img_21', 'ctrl_img_1', 'ctrl_img_17', 'ctrl_img_9', 'ctrl_img_4', 'regen_img_18', 'regen_img_7', 'regen_img_11', 'regen_img_19', 'regen_img_13']",/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__efficientnet-b3__cw3_2_2__67_33__seed3.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__efficientnet-b3__cw3_2_2__67_33__seed3/result.json,13.1,38.9,41.7
sw__unet++__efficientnet-b3__cw3_2_2__67_33__seed4,sweep,1,unet++,efficientnet-b3,"[3.0, 2.0, 2.0]",30,67,33,4,False,val_loss,1,41,True,0.8037,0.2996,0.1505,0.096,0.6734,0.2163,0.0936,0.0555,0.5502,0.7451,0.9655,0.8126,0.5504,0.3668,0.0948,0.0589,0.9995,71.5632,78.0621,80.4314,75.6928,58.5653,"['ctrl_img_20', 'ctrl_img_4', 'ctrl_img_17', 'ctrl_img_10', 'ctrl_img_22', 'ctrl_img_21', 'ctrl_img_26', 'ctrl_img_8', 'ctrl_img_25', 'ctrl_img_1', 'regen_img_29', 'regen_img_19', 'regen_img_30', 'regen_img_14', 'regen_img_3', 'regen_img_7', 'regen_img_12', 'regen_img_11', 'regen_img_13', 'regen_img_18']","['ctrl_img_16', 'ctrl_img_27', 'ctrl_img_6', 'ctrl_img_9', 'ctrl_img_5', 'regen_img_15', 'regen_img_24', 'regen_img_23', 'regen_img_2', 'regen_img_28']",/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__efficientnet-b3__cw3_2_2__67_33__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__efficientnet-b3__cw3_2_2__67_33__seed4/result.json,13.1,38.9,41.7
sw__unet++__efficientnet-b3__cw3_2_2__67_33__seed5,sweep,1,unet++,efficientnet-b3,"[3.0, 2.0, 2.0]",30,67,33,5,False,val_loss,1,41,True,0.8888,0.3501,0.1047,0.1351,0.7356,0.2573,0.0683,0.0869,0.6122,0.799,0.9555,0.7752,0.6125,0.386,0.069,0.0903,0.9993,81.8003,97.5571,111.6298,83.4844,50.2867,"['ctrl_img_8', 'ctrl_img_6', 'ctrl_img_5', 'ctrl_img_9', 'ctrl_img_27', 'ctrl_img_17', 'ctrl_img_26', 'ctrl_img_4', 'ctrl_img_16', 'ctrl_img_20', 'regen_img_23', 'regen_img_3', 'regen_img_12', 'regen_img_19', 'regen_img_24', 'regen_img_14', 'regen_img_7', 'regen_img_11', 'regen_img_13', 'regen_img_28']","['ctrl_img_25', 'ctrl_img_22', 'ctrl_img_10', 'ctrl_img_1', 'ctrl_img_21', 'regen_img_18', 'regen_img_15', 'regen_img_29', 'regen_img_2', 'regen_img_30']",/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__efficientnet-b3__cw3_2_2__67_33__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__efficientnet-b3__cw3_2_2__67_33__seed5/result.json,13.1,38.9,41.7
sw__unet++__efficientnet-b3__cw3_2_2__80_20__seed5,sweep,1,unet++,efficientnet-b3,"[3.0, 2.0, 2.0]",30,80,20,5,False,val_loss,1,41,True,0.7457,0.4244,0.2214,0.2267,0.739,0.3053,0.1611,0.1573,0.6246,0.8069,0.9452,0.8601,0.6258,0.4298,0.1682,0.1674,0.9983,70.1154,80.2115,85.4111,75.0119,49.9232,"['ctrl_img_1', 'ctrl_img_21', 'ctrl_img_8', 'ctrl_img_6', 'ctrl_img_5', 'ctrl_img_9', 'ctrl_img_27', 'ctrl_img_17', 'ctrl_img_26', 'ctrl_img_4', 'ctrl_img_16', 'ctrl_img_20', 'regen_img_2', 'regen_img_30', 'regen_img_23', 'regen_img_3', 'regen_img_12', 'regen_img_19', 'regen_img_24', 'regen_img_14', 'regen_img_7', 'regen_img_11', 'regen_img_13', 'regen_img_28']","['ctrl_img_25', 'ctrl_img_22', 'ctrl_img_10', 'regen_img_18', 'regen_img_15', 'regen_img_29']",/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__efficientnet-b3__cw3_2_2__80_20__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__efficientnet-b3__cw3_2_2__80_20__seed5/result.json,13.1,38.9,41.7
sw__unet++__efficientnet-b3__cw3_2_2__93_7__seed2,sweep,1,unet++,efficientnet-b3,"[3.0, 2.0, 2.0]",30,93,7,2,False,val_loss,1,41,True,0.7853,0.406,0.1077,0.1664,0.7733,0.2999,0.0644,0.104,0.654,0.8183,0.7701,0.8191,0.6544,0.4127,0.0656,0.1053,0.999,78.7285,94.7997,102.5479,87.0514,46.5863,"['ctrl_img_17', 'ctrl_img_27', 'ctrl_img_1', 'ctrl_img_8', 'ctrl_img_4', 'ctrl_img_10', 'ctrl_img_16', 'ctrl_img_20', 'ctrl_img_9', 'ctrl_img_26', 'ctrl_img_25', 'ctrl_img_6', 'ctrl_img_21', 'ctrl_img_5', 'regen_img_29', 'regen_img_30', 'regen_img_28', 'regen_img_23', 'regen_img_14', 'regen_img_3', 'regen_img_11', 'regen_img_18', 'regen_img_7', 'regen_img_19', 'regen_img_2', 'regen_img_15', 'regen_img_24', 'regen_img_12']","['ctrl_img_22', 'regen_img_13']",/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__efficientnet-b3__cw3_2_2__93_7__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__efficientnet-b3__cw3_2_2__93_7__seed2/result.json,13.1,38.9,41.7
sw__unet++__efficientnet-b3__cw3_3_1__67_33__seed1,sweep,1,unet++,efficientnet-b3,"[3.0, 3.0, 1.0]",30,67,33,1,False,val_loss,1,41,True,0.9121,0.3867,0.2587,0.113,0.7396,0.2838,0.1845,0.0703,0.6314,0.7744,0.8253,0.7392,0.6317,0.407,0.2442,0.1251,0.9997,70.043,82.7611,83.5167,82.0055,44.6069,"['ctrl_img_4', 'ctrl_img_21', 'ctrl_img_20', 'ctrl_img_5', 'ctrl_img_26', 'ctrl_img_10', 'ctrl_img_9', 'ctrl_img_16', 'ctrl_img_17', 'ctrl_img_27', 'regen_img_2', 'regen_img_15', 'regen_img_29', 'regen_img_23', 'regen_img_12', 'regen_img_3', 'regen_img_13', 'regen_img_14', 'regen_img_18', 'regen_img_7']","['ctrl_img_1', 'ctrl_img_22', 'ctrl_img_25', 'ctrl_img_8', 'ctrl_img_6', 'regen_img_30', 'regen_img_11', 'regen_img_19', 'regen_img_28', 'regen_img_24']",/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__efficientnet-b3__cw3_3_1__67_33__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__efficientnet-b3__cw3_3_1__67_33__seed1/result.json,13.1,38.9,41.7
sw__unet++__efficientnet-b3__cw3_3_1__67_33__seed2,sweep,1,unet++,efficientnet-b3,"[3.0, 3.0, 1.0]",30,67,33,2,False,val_loss,1,41,True,0.917,0.4222,0.2327,0.1752,0.7652,0.3081,0.1699,0.1143,0.6538,0.7973,0.9785,0.7796,0.6544,0.4253,0.1735,0.1281,0.9989,65.7792,72.5766,76.4945,68.6588,52.1844,"['ctrl_img_4', 'ctrl_img_10', 'ctrl_img_16', 'ctrl_img_20', 'ctrl_img_9', 'ctrl_img_26', 'ctrl_img_25', 'ctrl_img_6', 'ctrl_img_21', 'ctrl_img_5', 'regen_img_14', 'regen_img_3', 'regen_img_11', 'regen_img_18', 'regen_img_7', 'regen_img_19', 'regen_img_2', 'regen_img_15', 'regen_img_24', 'regen_img_12']","['ctrl_img_22', 'ctrl_img_17', 'ctrl_img_27', 'ctrl_img_1', 'ctrl_img_8', 'regen_img_13', 'regen_img_29', 'regen_img_30', 'regen_img_28', 'regen_img_23']",/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__efficientnet-b3__cw3_3_1__67_33__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__efficientnet-b3__cw3_3_1__67_33__seed2/result.json,13.1,38.9,41.7
sw__unet++__efficientnet-b3__cw3_3_1__67_33__seed3,sweep,1,unet++,efficientnet-b3,"[3.0, 3.0, 1.0]",30,67,33,3,False,val_loss,3,43,True,0.7852,0.3364,0.1369,0.1957,0.7168,0.2478,0.1136,0.1481,0.6001,0.8048,0.989,0.8556,0.6004,0.3799,0.1139,0.1511,0.9972,81.5687,100.046,121.3174,78.7746,44.6141,"['ctrl_img_16', 'ctrl_img_8', 'ctrl_img_5', 'ctrl_img_26', 'ctrl_img_6', 'ctrl_img_27', 'ctrl_img_10', 'ctrl_img_25', 'ctrl_img_22', 'ctrl_img_20', 'regen_img_30', 'regen_img_15', 'regen_img_3', 'regen_img_2', 'regen_img_14', 'regen_img_12', 'regen_img_23', 'regen_img_29', 'regen_img_28', 'regen_img_24']","['ctrl_img_21', 'ctrl_img_1', 'ctrl_img_17', 'ctrl_img_9', 'ctrl_img_4', 'regen_img_18', 'regen_img_7', 'regen_img_11', 'regen_img_19', 'regen_img_13']",/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__efficientnet-b3__cw3_3_1__67_33__seed3.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__efficientnet-b3__cw3_3_1__67_33__seed3/result.json,13.1,38.9,41.7
sw__unet++__efficientnet-b3__cw3_3_1__67_33__seed4,sweep,1,unet++,efficientnet-b3,"[3.0, 3.0, 1.0]",30,67,33,4,False,val_loss,1,41,True,0.8248,0.345,0.2002,0.1817,0.6841,0.2442,0.1283,0.113,0.5643,0.7332,0.9402,0.6195,0.5657,0.3908,0.1302,0.1299,0.9978,73.1774,89.056,93.3465,84.7656,41.4201,"['ctrl_img_20', 'ctrl_img_4', 'ctrl_img_17', 'ctrl_img_10', 'ctrl_img_22', 'ctrl_img_21', 'ctrl_img_26', 'ctrl_img_8', 'ctrl_img_25', 'ctrl_img_1', 'regen_img_29', 'regen_img_19', 'regen_img_30', 'regen_img_14', 'regen_img_3', 'regen_img_7', 'regen_img_12', 'regen_img_11', 'regen_img_13', 'regen_img_18']","['ctrl_img_16', 'ctrl_img_27', 'ctrl_img_6', 'ctrl_img_9', 'ctrl_img_5', 'regen_img_15', 'regen_img_24', 'regen_img_23', 'regen_img_2', 'regen_img_28']",/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__efficientnet-b3__cw3_3_1__67_33__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__efficientnet-b3__cw3_3_1__67_33__seed4/result.json,13.1,38.9,41.7
sw__unet++__efficientnet-b3__cw3_3_1__67_33__seed5,sweep,1,unet++,efficientnet-b3,"[3.0, 3.0, 1.0]",30,67,33,5,False,val_loss,1,41,True,0.8104,0.3017,0.0505,0.0862,0.7272,0.2281,0.0337,0.0547,0.6023,0.7866,0.9719,0.7817,0.6024,0.36,0.0338,0.0564,0.9997,93.8277,111.7388,135.8593,87.6183,58.0057,"['ctrl_img_8', 'ctrl_img_6', 'ctrl_img_5', 'ctrl_img_9', 'ctrl_img_27', 'ctrl_img_17', 'ctrl_img_26', 'ctrl_img_4', 'ctrl_img_16', 'ctrl_img_20', 'regen_img_23', 'regen_img_3', 'regen_img_12', 'regen_img_19', 'regen_img_24', 'regen_img_14', 'regen_img_7', 'regen_img_11', 'regen_img_13', 'regen_img_28']","['ctrl_img_25', 'ctrl_img_22', 'ctrl_img_10', 'ctrl_img_1', 'ctrl_img_21', 'regen_img_18', 'regen_img_15', 'regen_img_29', 'regen_img_2', 'regen_img_30']",/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__efficientnet-b3__cw3_3_1__67_33__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__efficientnet-b3__cw3_3_1__67_33__seed5/result.json,13.1,38.9,41.7
sw__unet++__efficientnet-b3__cw3_3_1__80_20__seed5,sweep,1,unet++,efficientnet-b3,"[3.0, 3.0, 1.0]",30,80,20,5,False,val_loss,1,41,True,0.7358,0.3501,0.1644,0.159,0.7249,0.2561,0.1222,0.1072,0.6099,0.786,0.9258,0.8554,0.6108,0.386,0.1287,0.1131,0.9987,75.2661,86.655,96.3634,76.9466,52.4881,"['ctrl_img_1', 'ctrl_img_21', 'ctrl_img_8', 'ctrl_img_6', 'ctrl_img_5', 'ctrl_img_9', 'ctrl_img_27', 'ctrl_img_17', 'ctrl_img_26', 'ctrl_img_4', 'ctrl_img_16', 'ctrl_img_20', 'regen_img_2', 'regen_img_30', 'regen_img_23', 'regen_img_3', 'regen_img_12', 'regen_img_19', 'regen_img_24', 'regen_img_14', 'regen_img_7', 'regen_img_11', 'regen_img_13', 'regen_img_28']","['ctrl_img_25', 'ctrl_img_22', 'ctrl_img_10', 'regen_img_18', 'regen_img_15', 'regen_img_29']",/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__efficientnet-b3__cw3_3_1__80_20__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__efficientnet-b3__cw3_3_1__80_20__seed5/result.json,13.1,38.9,41.7
sw__unet++__efficientnet-b3__cw3_3_1__93_7__seed2,sweep,1,unet++,efficientnet-b3,"[3.0, 3.0, 1.0]",30,93,7,2,False,val_loss,1,41,True,0.7388,0.326,0.0569,0.0801,0.7607,0.249,0.034,0.0475,0.6408,0.8016,0.8647,0.8315,0.641,0.3674,0.0342,0.048,0.9994,84.9045,100.964,111.8005,90.1275,52.7854,"['ctrl_img_17', 'ctrl_img_27', 'ctrl_img_1', 'ctrl_img_8', 'ctrl_img_4', 'ctrl_img_10', 'ctrl_img_16', 'ctrl_img_20', 'ctrl_img_9', 'ctrl_img_26', 'ctrl_img_25', 'ctrl_img_6', 'ctrl_img_21', 'ctrl_img_5', 'regen_img_29', 'regen_img_30', 'regen_img_28', 'regen_img_23', 'regen_img_14', 'regen_img_3', 'regen_img_11', 'regen_img_18', 'regen_img_7', 'regen_img_19', 'regen_img_2', 'regen_img_15', 'regen_img_24', 'regen_img_12']","['ctrl_img_22', 'regen_img_13']",/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__efficientnet-b3__cw3_3_1__93_7__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__efficientnet-b3__cw3_3_1__93_7__seed2/result.json,13.1,38.9,41.7
sw__unet++__efficientnet-b3__cw4_1_1__67_33__seed1,sweep,1,unet++,efficientnet-b3,"[4.0, 1.0, 1.0]",30,67,33,1,False,val_loss,2,42,True,0.594,0.263,0.0657,0.0378,0.7192,0.2079,0.0533,0.0334,0.6065,0.7433,0.9183,0.8729,0.6066,0.339,0.0833,0.0684,0.9999,108.4375,125.627,123.6927,127.5613,74.0584,"['ctrl_img_4', 'ctrl_img_21', 'ctrl_img_20', 'ctrl_img_5', 'ctrl_img_26', 'ctrl_img_10', 'ctrl_img_9', 'ctrl_img_16', 'ctrl_img_17', 'ctrl_img_27', 'regen_img_2', 'regen_img_15', 'regen_img_29', 'regen_img_23', 'regen_img_12', 'regen_img_3', 'regen_img_13', 'regen_img_14', 'regen_img_18', 'regen_img_7']","['ctrl_img_1', 'ctrl_img_22', 'ctrl_img_25', 'ctrl_img_8', 'ctrl_img_6', 'regen_img_30', 'regen_img_11', 'regen_img_19', 'regen_img_28', 'regen_img_24']",/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__efficientnet-b3__cw4_1_1__67_33__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__efficientnet-b3__cw4_1_1__67_33__seed1/result.json,13.1,38.9,41.7
sw__unet++__efficientnet-b3__cw4_1_1__67_33__seed2,sweep,1,unet++,efficientnet-b3,"[4.0, 1.0, 1.0]",30,67,33,2,False,val_loss,2,42,True,0.5566,0.4882,0.293,0.2376,0.781,0.3562,0.2188,0.1635,0.6741,0.8112,0.9659,0.7835,0.675,0.4685,0.2277,0.1808,0.9985,53.8527,57.5602,60.695,54.4253,46.4377,"['ctrl_img_4', 'ctrl_img_10', 'ctrl_img_16', 'ctrl_img_20', 'ctrl_img_9', 'ctrl_img_26', 'ctrl_img_25', 'ctrl_img_6', 'ctrl_img_21', 'ctrl_img_5', 'regen_img_14', 'regen_img_3', 'regen_img_11', 'regen_img_18', 'regen_img_7', 'regen_img_19', 'regen_img_2', 'regen_img_15', 'regen_img_24', 'regen_img_12']","['ctrl_img_22', 'ctrl_img_17', 'ctrl_img_27', 'ctrl_img_1', 'ctrl_img_8', 'regen_img_13', 'regen_img_29', 'regen_img_30', 'regen_img_28', 'regen_img_23']",/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__efficientnet-b3__cw4_1_1__67_33__seed2.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__efficientnet-b3__cw4_1_1__67_33__seed2/result.json,13.1,38.9,41.7
sw__unet++__efficientnet-b3__cw4_1_1__67_33__seed3,sweep,1,unet++,efficientnet-b3,"[4.0, 1.0, 1.0]",30,67,33,3,False,val_loss,2,42,True,0.5259,0.4221,0.1758,0.3219,0.7272,0.3079,0.1424,0.2332,0.6121,0.7881,0.9802,0.8239,0.6158,0.4339,0.1462,0.2562,0.9743,59.8123,72.1975,98.5378,45.8571,35.0419,"['ctrl_img_16', 'ctrl_img_8', 'ctrl_img_5', 'ctrl_img_26', 'ctrl_img_6', 'ctrl_img_27', 'ctrl_img_10', 'ctrl_img_25', 'ctrl_img_22', 'ctrl_img_20', 'regen_img_30', 'regen_img_15', 'regen_img_3', 'regen_img_2', 'regen_img_14', 'regen_img_12', 'regen_img_23', 'regen_img_29', 'regen_img_28', 'regen_img_24']","['ctrl_img_21', 'ctrl_img_1', 'ctrl_img_17', 'ctrl_img_9', 'ctrl_img_4', 'regen_img_18', 'regen_img_7', 'regen_img_11', 'regen_img_19', 'regen_img_13']",/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__efficientnet-b3__cw4_1_1__67_33__seed3.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__efficientnet-b3__cw4_1_1__67_33__seed3/result.json,13.1,38.9,41.7
sw__unet++__efficientnet-b3__cw4_1_1__67_33__seed4,sweep,1,unet++,efficientnet-b3,"[4.0, 1.0, 1.0]",30,67,33,4,False,val_loss,2,42,True,0.6101,0.2999,0.1824,0.1018,0.6745,0.2167,0.1164,0.0596,0.5529,0.7153,0.9333,0.607,0.5533,0.367,0.1187,0.064,0.9994,80.2522,96.4166,97.8742,94.959,47.9235,"['ctrl_img_20', 'ctrl_img_4', 'ctrl_img_17', 'ctrl_img_10', 'ctrl_img_22', 'ctrl_img_21', 'ctrl_img_26', 'ctrl_img_8', 'ctrl_img_25', 'ctrl_img_1', 'regen_img_29', 'regen_img_19', 'regen_img_30', 'regen_img_14', 'regen_img_3', 'regen_img_7', 'regen_img_12', 'regen_img_11', 'regen_img_13', 'regen_img_18']","['ctrl_img_16', 'ctrl_img_27', 'ctrl_img_6', 'ctrl_img_9', 'ctrl_img_5', 'regen_img_15', 'regen_img_24', 'regen_img_23', 'regen_img_2', 'regen_img_28']",/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__efficientnet-b3__cw4_1_1__67_33__seed4.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__efficientnet-b3__cw4_1_1__67_33__seed4/result.json,13.1,38.9,41.7
sw__unet++__efficientnet-b3__cw4_1_1__67_33__seed5,sweep,1,unet++,efficientnet-b3,"[4.0, 1.0, 1.0]",30,67,33,5,False,val_loss,2,42,True,0.5148,0.4279,0.1458,0.2302,0.7542,0.3109,0.0966,0.1566,0.6331,0.7959,0.9737,0.6787,0.6337,0.4339,0.0984,0.1673,0.9984,65.8904,80.4162,92.0891,68.7433,36.8387,"['ctrl_img_8', 'ctrl_img_6', 'ctrl_img_5', 'ctrl_img_9', 'ctrl_img_27', 'ctrl_img_17', 'ctrl_img_26', 'ctrl_img_4', 'ctrl_img_16', 'ctrl_img_20', 'regen_img_23', 'regen_img_3', 'regen_img_12', 'regen_img_19', 'regen_img_24', 'regen_img_14', 'regen_img_7', 'regen_img_11', 'regen_img_13', 'regen_img_28']","['ctrl_img_25', 'ctrl_img_22', 'ctrl_img_10', 'ctrl_img_1', 'ctrl_img_21', 'regen_img_18', 'regen_img_15', 'regen_img_29', 'regen_img_2', 'regen_img_30']",/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__efficientnet-b3__cw4_1_1__67_33__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__efficientnet-b3__cw4_1_1__67_33__seed5/result.json,13.1,38.9,41.7
sw__unet++__efficientnet-b3__cw4_1_1__80_20__seed5,sweep,1,unet++,efficientnet-b3,"[4.0, 1.0, 1.0]",30,80,20,5,False,val_loss,1,41,True,0.546,0.3619,0.1448,0.1847,0.7279,0.2645,0.1035,0.123,0.6116,0.7987,0.9727,0.8218,0.6122,0.3934,0.1056,0.1297,0.9992,77.7975,92.7014,102.1767,83.2261,47.9896,"['ctrl_img_1', 'ctrl_img_21', 'ctrl_img_8', 'ctrl_img_6', 'ctrl_img_5', 'ctrl_img_9', 'ctrl_img_27', 'ctrl_img_17', 'ctrl_img_26', 'ctrl_img_4', 'ctrl_img_16', 'ctrl_img_20', 'regen_img_2', 'regen_img_30', 'regen_img_23', 'regen_img_3', 'regen_img_12', 'regen_img_19', 'regen_img_24', 'regen_img_14', 'regen_img_7', 'regen_img_11', 'regen_img_13', 'regen_img_28']","['ctrl_img_25', 'ctrl_img_22', 'ctrl_img_10', 'regen_img_18', 'regen_img_15', 'regen_img_29']",/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__efficientnet-b3__cw4_1_1__80_20__seed5.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__efficientnet-b3__cw4_1_1__80_20__seed5/result.json,13.1,38.9,41.7
sw__unet++__efficientnet-b4__cw1_1_1__67_33__seed1,sweep,1,unet++,efficientnet-b4,"[1.0, 1.0, 1.0]",30,67,33,1,False,val_loss,2,42,True,1.0818,0.3082,0.1515,0.0781,0.7257,0.2337,0.1111,0.0614,0.6144,0.7839,0.9215,0.8927,0.6145,0.3621,0.1374,0.0839,0.9998,83.9716,93.9081,93.1319,94.6843,64.0984,"['ctrl_img_4', 'ctrl_img_21', 'ctrl_img_20', 'ctrl_img_5', 'ctrl_img_26', 'ctrl_img_10', 'ctrl_img_9', 'ctrl_img_16', 'ctrl_img_17', 'ctrl_img_27', 'regen_img_2', 'regen_img_15', 'regen_img_29', 'regen_img_23', 'regen_img_12', 'regen_img_3', 'regen_img_13', 'regen_img_14', 'regen_img_18', 'regen_img_7']","['ctrl_img_1', 'ctrl_img_22', 'ctrl_img_25', 'ctrl_img_8', 'ctrl_img_6', 'regen_img_30', 'regen_img_11', 'regen_img_19', 'regen_img_28', 'regen_img_24']",/lustre/home/mazurm/deepaxon/analysis/models/sw/sw__unet++__efficientnet-b4__cw1_1_1__67_33__seed1.pt,/lustre/home/mazurm/deepaxon/analysis/results/sw/sw__unet++__efficientnet-b4__cw1_1_1__67_33__seed1/result.json,13.1,39.4,37.1
